ie,municipality,precinct,total,voted,invalid,АА / A,ВМРО - ДПМНЕ и други,ГДУ,ГЛАС ЗА МАКЕДОНИЈА,ДЕМОКРАТИ,ДПА,ДУИ,ЕДИНСТВЕНА МАКЕДОНИЈА,ИНТЕГРА,КОАЛИЦИЈА МОЖЕМЕ,ЛЕВИЦА,МОРО,НП НА РОМИТЕ,СДУ,ТВОЈА
4,ДОЈРАН,0380,82.0,43.0,1,0,28,0,0,0,0,0,0,1,14,0,0,0,0,0
4,ДОЈРАН,0381,121.0,24.0,1,0,11,0,0,0,0,1,0,1,8,2,0,0,0,0
4,ДОЈРАН,0382,439.0,308.0,10,0,156,0,1,0,0,0,1,4,138,5,1,0,0,0
4,ДОЈРАН,0383,437.0,327.0,4,1,140,0,1,1,0,1,1,6,167,8,0,0,0,0
4,ДОЈРАН,0384,430.0,288.0,35,0,124,1,1,0,0,0,0,4,120,19,1,0,0,0
4,ДОЈРАН,0385,606.0,407.0,21,0,185,1,0,0,0,2,0,7,171,23,3,0,0,0
4,ДОЈРАН,ЗРД-2097,2.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,КОНЧЕ,1608,539.0,347.0,14,0,127,0,0,1,0,0,0,2,205,6,1,0,0,0
4,КОНЧЕ,1609,372.0,206.0,7,0,85,0,1,1,0,0,1,3,106,4,0,0,0,0
4,КОНЧЕ,1610,109.0,69.0,1,0,39,0,0,0,0,0,0,0,27,2,0,0,0,0
4,КОНЧЕ,1611,357.0,215.0,6,0,123,0,0,2,0,0,3,3,75,4,1,0,0,0
4,КОНЧЕ,1612,861.0,597.0,21,0,212,1,0,0,0,2,0,2,351,6,2,0,0,0
4,КОНЧЕ,1613,237.0,175.0,8,0,86,0,0,0,0,0,0,1,82,2,0,0,0,0
4,КОНЧЕ,1614,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,КОНЧЕ,1615,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,КОНЧЕ,1616,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,КОНЧЕ,1617,243.0,137.0,4,0,61,0,0,0,0,0,0,4,69,2,0,0,0,0
4,КОНЧЕ,ЗРД-1562,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,КРИВОГАШТАНИ,1508,109.0,79.0,4,0,30,0,0,0,0,0,0,6,39,0,0,0,0,0
4,КРИВОГАШТАНИ,1509,39.0,27.0,0,0,12,0,0,0,0,0,0,0,15,0,0,0,0,0
4,КРИВОГАШТАНИ,1510,832.0,526.0,24,0,194,1,0,1,0,0,4,6,276,18,2,0,1,0
4,КРИВОГАШТАНИ,1511,656.0,439.0,20,0,176,0,1,0,0,0,6,4,216,10,4,0,1,0
4,КРИВОГАШТАНИ,1512,416.0,280.0,7,2,202,0,1,1,0,0,0,4,61,6,2,0,0,0
4,КРИВОГАШТАНИ,1513,316.0,206.0,4,0,134,0,2,0,0,0,0,2,62,3,1,0,0,0
4,КРИВОГАШТАНИ,1514,384.0,244.0,5,0,132,0,1,0,0,0,2,1,103,2,0,0,0,0
4,КРИВОГАШТАНИ,1515,600.0,418.0,9,0,204,0,0,1,0,1,5,10,184,3,0,0,0,0
4,КРИВОГАШТАНИ,1516,527.0,292.0,6,0,174,0,0,0,0,0,0,1,104,5,2,0,5,0
4,КРИВОГАШТАНИ,1517,222.0,133.0,0,0,56,0,0,1,0,0,0,1,76,2,0,0,0,0
4,КРИВОГАШТАНИ,1518,227.0,136.0,6,0,55,0,1,0,0,0,2,2,74,0,0,0,0,0
4,КРИВОГАШТАНИ,1519,306.0,235.0,13,0,108,0,0,0,0,0,1,5,105,7,1,0,1,0
4,КРИВОГАШТАНИ,ЗРД-1635,3.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,МОГИЛА,0181,145.0,105.0,2,0,50,0,0,0,0,0,0,0,53,0,0,0,0,0
4,МОГИЛА,0182,478.0,295.0,7,1,126,0,0,1,0,1,0,3,151,11,1,0,1,0
4,МОГИЛА,0183,33.0,18.0,2,0,10,0,0,1,0,0,0,0,4,1,0,0,0,0
4,МОГИЛА,0184,35.0,22.0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0
4,МОГИЛА,0185,148.0,84.0,4,0,49,1,0,0,0,0,0,0,25,3,0,0,2,0
4,МОГИЛА,0186,318.0,134.0,6,6,79,1,0,0,0,7,0,1,40,4,0,0,0,0
4,МОГИЛА,0187,137.0,68.0,3,0,33,0,0,0,0,0,1,0,31,1,0,0,0,0
4,МОГИЛА,0188,374.0,244.0,2,0,136,1,0,0,0,1,2,1,91,6,3,0,0,0
4,МОГИЛА,0189,331.0,180.0,7,0,98,0,0,0,0,0,2,2,67,2,2,0,3,0
4,МОГИЛА,0190,147.0,73.0,0,0,50,0,0,1,0,0,0,0,24,0,0,0,0,0
4,МОГИЛА,0191,670.0,445.0,10,0,269,0,1,0,0,0,2,2,153,8,0,0,1,0
4,МОГИЛА,0192,605.0,395.0,15,0,229,0,1,2,0,1,1,5,150,11,1,0,0,0
4,МОГИЛА,0193,114.0,80.0,2,0,37,1,0,0,0,0,1,0,36,2,1,0,0,0
4,МОГИЛА,0214,216.0,161.0,2,0,76,0,0,0,0,0,0,2,76,5,1,0,0,0
4,МОГИЛА,0215,21.0,12.0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0
4,МОГИЛА,0216,28.0,13.0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0
4,МОГИЛА,0217,222.0,137.0,0,0,41,0,0,0,0,1,0,0,95,0,0,0,0,0
4,МОГИЛА,0218,126.0,84.0,1,0,54,0,0,0,0,0,0,2,24,1,2,0,0,0
4,МОГИЛА,0219,495.0,359.0,8,0,185,0,1,2,0,1,1,2,146,11,2,0,0,0
4,МОГИЛА,0220,247.0,179.0,8,1,79,0,0,0,0,0,1,2,89,2,1,0,0,0
4,МОГИЛА,0221,300.0,225.0,2,1,126,0,0,0,0,0,1,1,91,1,1,0,1,0
4,МОГИЛА,0222,50.0,30.0,0,0,19,0,0,0,0,0,0,0,10,1,0,0,0,0
4,МОГИЛА,0223,67.0,47.0,0,0,38,0,0,1,0,0,0,0,8,0,0,0,0,0
4,МОГИЛА,ЗРД-1783,3.0,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4,НЕГОТИНО,1213,717.0,510.0,20,0,220,1,3,0,0,1,1,10,227,24,2,0,1,0
4,НЕГОТИНО,1214,682.0,509.0,29,0,224,1,2,0,0,0,4,11,230,10,1,0,0,0
4,НЕГОТИНО,1215,698.0,439.0,15,1,151,1,5,2,0,0,3,12,237,12,1,0,0,0
4,НЕГОТИНО,1216,573.0,362.0,11,1,158,0,4,0,0,0,0,7,170,11,0,0,0,0
4,НЕГОТИНО,1216/1,452.0,314.0,16,0,141,1,1,2,0,0,0,1,140,12,1,0,1,0
4,НЕГОТИНО,1217,472.0,344.0,10,0,160,2,1,0,0,0,0,6,150,13,2,0,1,0
4,НЕГОТИНО,1218,937.0,649.0,32,0,323,3,6,0,0,0,7,9,252,24,2,0,0,0
4,НЕГОТИНО,1219,551.0,341.0,9,1,161,2,0,0,0,0,3,2,152,14,0,0,1,0
4,НЕГОТИНО,1220,594.0,435.0,18,1,230,0,2,1,0,0,5,3,166,12,0,0,1,0
4,НЕГОТИНО,1221,504.0,341.0,19,0,131,0,2,0,0,2,1,4,171,9,0,0,2,0
4,НЕГОТИНО,1221/1,539.0,379.0,14,0,161,2,2,1,0,3,1,6,168,21,2,0,0,0
4,НЕГОТИНО,1222,900.0,629.0,34,1,319,1,0,0,0,1,3,14,243,16,2,0,1,0
4,НЕГОТИНО,1223,631.0,438.0,12,0,226,0,6,1,0,1,1,4,171,15,1,0,0,0
4,НЕГОТИНО,1223/1,704.0,497.0,22,0,222,0,1,0,0,0,0,8,212,34,2,0,0,0
4,НЕГОТИНО,1224,568.0,386.0,11,1,180,0,1,2,0,2,2,7,169,13,1,0,2,0
4,НЕГОТИНО,1225,825.0,574.0,18,0,275,4,4,1,0,0,1,4,244,22,1,0,0,0
4,НЕГОТИНО,1226,703.0,482.0,14,1,210,1,5,2,0,0,5,4,206,30,5,0,1,0
4,НЕГОТИНО,1227,728.0,576.0,16,2,245,1,4,2,0,7,3,9,275,10,3,0,1,0
4,НЕГОТИНО,1228,862.0,571.0,35,1,187,0,1,0,0,5,1,5,332,13,2,0,0,0
4,НЕГОТИНО,1229,37.0,28.0,1,0,9,0,0,1,0,0,2,0,15,0,0,0,0,0
4,НЕГОТИНО,1230,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,НЕГОТИНО,1231,679.0,456.0,17,1,236,0,2,1,0,39,2,4,138,14,2,0,0,0
4,НЕГОТИНО,1232,322.0,271.0,10,1,123,2,0,1,0,0,0,5,126,7,1,0,0,0
4,НЕГОТИНО,1233,38.0,29.0,0,0,7,0,0,0,0,0,0,0,22,0,0,0,0,0
4,НЕГОТИНО,1234,914.0,701.0,15,2,271,1,0,3,0,7,1,1,300,4,3,0,1,0
4,НЕГОТИНО,1235,146.0,114.0,4,1,58,0,1,1,0,0,0,0,47,2,2,0,0,0
4,НЕГОТИНО,1236,934.0,647.0,18,2,312,0,2,0,0,0,1,13,277,16,5,0,2,0
4,НЕГОТИНО,1237,162.0,90.0,3,0,27,0,0,0,0,0,0,0,58,1,1,0,1,0
4,НЕГОТИНО,ЗРД-1805,14.0,0.0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0
4,НОВАЦИ,0158,154.0,117.0,3,0,62,0,0,0,0,0,6,0,42,2,1,0,1,0
4,НОВАЦИ,0159,141.0,104.0,1,0,49,0,0,0,0,0,3,1,48,3,0,0,0,0
4,НОВАЦИ,0160,131.0,107.0,1,0,60,0,1,0,0,0,1,0,45,0,0,0,1,0
4,НОВАЦИ,0161,495.0,399.0,19,0,162,0,2,0,0,3,2,3,199,9,2,0,2,0
4,НОВАЦИ,0161/1,494.0,398.0,13,0,187,0,0,0,0,0,1,6,181,10,1,0,0,0
4,НОВАЦИ,0162,33.0,26.0,0,0,12,0,0,0,0,0,0,1,13,0,0,0,0,0
4,НОВАЦИ,0163,280.0,228.0,3,0,109,0,0,1,0,1,1,4,107,6,1,0,0,0
4,НОВАЦИ,0164,46.0,25.0,0,0,12,0,0,0,0,0,0,0,11,2,0,0,0,0
4,НОВАЦИ,0165,84.0,62.0,0,0,34,0,0,0,0,0,0,0,28,0,0,0,0,0
4,НОВАЦИ,0166,28.0,5.0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0
4,НОВАЦИ,0167,58.0,32.0,2,0,5,0,0,0,0,7,0,0,17,1,0,0,0,0
4,НОВАЦИ,0168,64.0,31.0,0,0,14,0,0,0,0,0,0,0,17,0,0,0,0,0
4,НОВАЦИ,0169,130.0,95.0,2,0,35,0,0,0,0,1,0,0,54,1,2,0,0,0
4,НОВАЦИ,0170,216.0,154.0,2,0,50,0,0,2,0,0,0,0,92,7,0,0,1,0
4,НОВАЦИ,0172,57.0,31.0,1,0,6,0,0,0,0,0,1,1,20,2,0,0,0,0
4,НОВАЦИ,0173,15.0,4.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4,НОВАЦИ,0174,32.0,6.0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
4,НОВАЦИ,0175,17.0,6.0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
4,НОВАЦИ,0176,58.0,23.0,1,0,11,0,0,0,0,0,0,0,10,1,0,0,0,0
4,НОВАЦИ,0177,16.0,2.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
4,НОВАЦИ,0178,22.0,9.0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0
4,НОВАЦИ,0179,65.0,33.0,0,0,13,0,0,0,0,0,1,0,18,1,0,0,0,0
4,НОВАЦИ,0180,61.0,32.0,1,0,21,0,0,0,0,0,0,0,9,1,0,0,0,0
4,НОВАЦИ,ЗРД-1821,6.0,0.0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0
4,НОВО СЕЛО,1774,565.0,250.0,12,0,146,4,2,1,0,0,0,20,196,23,1,0,0,0
4,НОВО СЕЛО,1775,604.0,240.0,2,2,67,0,0,0,0,1,1,2,160,5,0,0,0,0
4,НОВО СЕЛО,1776,370.0,150.0,7,0,56,0,0,0,0,0,0,2,81,5,1,0,0,0
4,НОВО СЕЛО,1777,753.0,405.0,12,0,146,4,2,1,0,0,0,20,196,23,1,0,0,0
4,НОВО СЕЛО,1778,787.0,293.0,7,1,166,0,0,0,0,0,2,7,107,3,1,0,0,0
4,НОВО СЕЛО,1779,4.0,3.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
4,НОВО СЕЛО,1780,55.0,29.0,0,0,7,0,0,0,0,0,0,0,18,2,2,0,0,0
4,НОВО СЕЛО,1781,41.0,24.0,3,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0
4,НОВО СЕЛО,1782,596.0,246.0,7,0,150,0,0,1,0,0,0,1,81,4,1,0,1,0
4,НОВО СЕЛО,1783,468.0,174.0,2,0,82,0,0,1,0,0,1,0,86,3,0,0,0,0
4,НОВО СЕЛО,1784,730.0,216.0,11,0,96,0,0,1,0,0,2,2,110,3,0,0,0,0
4,НОВО СЕЛО,1785,778.0,416.0,17,0,200,0,0,5,0,2,0,5,190,6,1,0,1,0
4,НОВО СЕЛО,1786,970.0,522.0,18,2,262,1,0,1,0,0,0,11,204,21,2,0,1,0
4,НОВО СЕЛО,1787,825.0,450.0,11,0,207,0,1,2,0,0,3,7,198,8,2,0,0,0
4,НОВО СЕЛО,1788,834.0,319.0,4,1,164,0,0,1,0,1,3,10,127,8,1,0,3,0
4,НОВО СЕЛО,1789,791.0,335.0,9,0,159,0,0,0,0,0,1,0,158,6,2,0,0,0
4,НОВО СЕЛО,1790,300.0,161.0,2,0,79,0,0,1,0,0,0,2,88,2,0,0,0,0
4,НОВО СЕЛО,1791,544.0,191.0,0,0,83,0,1,1,0,0,4,4,96,3,3,0,1,0
4,НОВО СЕЛО,1791/1,523.0,200.0,6,0,92,0,0,1,0,0,3,3,88,4,3,0,0,0
4,НОВО СЕЛО,1792,637.0,386.0,4,0,153,0,0,0,0,0,0,3,215,10,0,0,0,0
4,НОВО СЕЛО,ЗРД-1830,6.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,ПРИЛЕП,1350,360.0,263.0,13,0,122,0,8,1,0,0,0,4,101,15,0,0,1,0
4,ПРИЛЕП,1351,730.0,486.0,15,0,224,2,4,0,0,1,1,8,213,15,0,0,3,0
4,ПРИЛЕП,1352,530.0,365.0,11,1,154,1,0,3,0,0,2,4,168,20,3,0,3,0
4,ПРИЛЕП,1353,498.0,293.0,13,0,129,1,1,0,0,0,0,2,125,23,0,0,1,0
4,ПРИЛЕП,1354,810.0,493.0,23,0,234,0,1,0,0,0,2,7,196,24,4,0,2,0
4,ПРИЛЕП,1355,740.0,420.0,20,2,199,0,1,0,0,0,0,8,159,31,1,0,1,0
4,ПРИЛЕП,1356,507.0,350.0,17,0,121,1,4,0,0,0,1,5,174,23,1,0,4,0
4,ПРИЛЕП,1357,662.0,408.0,15,0,182,0,2,1,0,1,1,23,158,25,1,0,3,0
4,ПРИЛЕП,1358,643.0,431.0,15,0,180,0,2,1,0,0,0,12,182,43,1,0,0,0
4,ПРИЛЕП,1359,641.0,416.0,12,0,180,0,1,0,0,0,1,1,183,36,1,0,4,0
4,ПРИЛЕП,1360,726.0,468.0,15,0,272,0,2,1,0,0,1,11,142,28,1,0,3,0
4,ПРИЛЕП,1361,668.0,411.0,24,2,217,1,3,0,0,0,2,9,134,22,1,0,1,0
4,ПРИЛЕП,1362,768.0,492.0,15,0,216,1,2,1,0,0,0,11,205,34,1,0,5,0
4,ПРИЛЕП,1363,283.0,191.0,9,0,78,0,0,0,0,0,1,2,88,11,2,0,0,0
4,ПРИЛЕП,1364,397.0,262.0,8,0,115,0,6,0,0,0,0,4,110,18,0,0,1,0
4,ПРИЛЕП,1365,433.0,304.0,9,0,114,4,2,0,0,1,1,4,144,31,0,0,1,0
4,ПРИЛЕП,1366,433.0,253.0,9,0,149,1,3,0,0,0,1,4,65,21,1,0,0,0
4,ПРИЛЕП,1367,425.0,251.0,17,0,106,0,2,1,0,0,2,6,96,15,2,0,3,0
4,ПРИЛЕП,1367/1,437.0,258.0,16,0,108,2,3,0,0,2,0,1,116,13,1,0,1,0
4,ПРИЛЕП,1368,348.0,224.0,12,1,115,1,1,0,0,0,0,3,77,14,0,0,0,0
4,ПРИЛЕП,1369,896.0,533.0,24,1,213,3,2,2,0,0,1,12,261,23,0,0,1,0
4,ПРИЛЕП,1370,243.0,160.0,5,0,75,0,0,0,0,0,0,4,66,11,0,0,0,0
4,ПРИЛЕП,1371,838.0,537.0,25,0,244,4,0,0,0,0,4,16,208,28,4,0,3,0
4,ПРИЛЕП,1372,302.0,173.0,7,0,83,0,1,1,0,0,5,7,53,17,2,0,0,0
4,ПРИЛЕП,1373,630.0,394.0,18,1,170,1,2,0,0,0,1,6,166,28,0,0,1,0
4,ПРИЛЕП,1374,798.0,519.0,21,0,232,0,0,0,0,0,2,6,232,24,1,0,1,0
4,ПРИЛЕП,1374/1,760.0,490.0,14,0,230,6,1,0,0,0,3,10,188,35,1,0,2,0
4,ПРИЛЕП,1375,728.0,458.0,18,0,197,5,2,0,0,1,2,4,199,25,2,0,4,0
4,ПРИЛЕП,1375/1,753.0,435.0,13,1,203,2,1,1,0,0,1,10,175,29,1,0,2,0
4,ПРИЛЕП,1376,742.0,473.0,21,1,168,3,1,0,0,0,3,8,244,22,0,0,2,0
4,ПРИЛЕП,1377,671.0,398.0,17,1,166,9,2,0,0,2,1,7,173,16,0,0,3,0
4,ПРИЛЕП,1378,851.0,552.0,35,1,276,1,2,0,0,0,1,13,198,20,1,0,6,0
4,ПРИЛЕП,1379,506.0,332.0,25,1,138,0,1,0,0,0,0,5,128,29,2,0,3,0
4,ПРИЛЕП,1380,862.0,535.0,27,0,216,4,4,1,0,0,5,10,242,29,2,0,0,0
4,ПРИЛЕП,1380/1,808.0,457.0,17,1,196,0,4,2,0,0,3,7,206,27,1,0,1,0
4,ПРИЛЕП,1381,644.0,441.0,22,3,163,2,0,0,0,0,0,4,219,23,2,0,5,0
4,ПРИЛЕП,1382,802.0,489.0,22,0,153,2,1,0,0,1,3,8,261,33,1,0,3,0
4,ПРИЛЕП,1383,413.0,252.0,19,0,62,0,0,0,0,0,4,0,148,17,1,0,2,0
4,ПРИЛЕП,1384,944.0,590.0,22,2,292,2,4,0,0,1,2,14,223,24,2,0,3,0
4,ПРИЛЕП,1385,388.0,248.0,10,1,130,1,2,0,0,0,0,7,84,12,1,0,2,0
4,ПРИЛЕП,1385/1,490.0,312.0,11,0,149,0,2,0,0,0,2,3,115,29,1,0,0,0
4,ПРИЛЕП,1386,317.0,197.0,8,1,80,1,0,0,0,0,1,0,96,7,0,0,4,0
4,ПРИЛЕП,1387,565.0,372.0,7,0,182,1,1,0,0,0,1,3,165,10,1,0,1,0
4,ПРИЛЕП,1387/1,478.0,285.0,13,0,143,1,1,2,0,1,0,9,100,13,1,0,4,0
4,ПРИЛЕП,1388,845.0,552.0,16,2,258,0,1,1,0,0,3,5,234,30,2,0,1,0
4,ПРИЛЕП,1389,855.0,571.0,15,0,277,1,0,1,0,0,4,13,221,35,3,0,1,0
4,ПРИЛЕП,1390,883.0,588.0,23,2,383,1,0,0,0,0,2,6,142,27,3,0,4,0
4,ПРИЛЕП,1391,984.0,644.0,40,2,339,3,2,2,0,2,1,18,196,43,5,0,2,0
4,ПРИЛЕП,1392,452.0,272.0,9,0,139,1,3,3,0,0,0,2,103,12,2,0,0,0
4,ПРИЛЕП,1392/1,519.0,329.0,14,0,171,0,1,1,0,0,1,4,121,14,2,0,0,0
4,ПРИЛЕП,1393,785.0,510.0,17,1,234,3,0,0,0,0,0,6,207,34,4,0,5,0
4,ПРИЛЕП,1394,589.0,366.0,11,1,191,0,3,1,0,0,0,7,130,23,0,0,0,0
4,ПРИЛЕП,1395,763.0,483.0,26,0,182,3,2,0,0,1,0,6,237,22,1,0,3,0
4,ПРИЛЕП,1396,818.0,530.0,28,1,245,0,0,1,0,1,4,15,205,27,2,0,0,0
4,ПРИЛЕП,1397,477.0,265.0,15,1,117,0,1,0,0,0,0,4,106,11,0,0,9,0
4,ПРИЛЕП,1398,710.0,408.0,9,0,172,0,4,3,0,0,1,5,185,26,2,0,0,0
4,ПРИЛЕП,1399,750.0,381.0,16,0,162,0,1,0,0,1,1,8,170,18,1,0,3,0
4,ПРИЛЕП,1400,584.0,278.0,17,0,99,3,0,0,0,4,1,3,152,3,2,0,0,0
4,ПРИЛЕП,1400/1,566.0,268.0,17,1,117,1,0,2,0,2,1,1,123,2,2,0,0,0
4,ПРИЛЕП,1401,753.0,362.0,15,0,157,2,0,1,0,1,1,4,175,6,1,0,1,0
4,ПРИЛЕП,1402,683.0,302.0,26,2,52,3,0,2,0,2,0,2,217,4,1,0,0,0
4,ПРИЛЕП,1402/1,642.0,314.0,13,2,72,2,0,1,0,3,0,0,213,4,0,0,4,0
4,ПРИЛЕП,1403,775.0,453.0,24,0,162,1,1,0,0,1,1,4,235,20,0,0,5,0
4,ПРИЛЕП,1404,687.0,449.0,19,1,174,0,0,2,0,0,1,11,225,18,1,0,2,0
4,ПРИЛЕП,1405,774.0,473.0,16,0,161,0,3,0,0,1,1,5,249,28,4,0,4,0
4,ПРИЛЕП,1406,280.0,192.0,13,0,66,1,1,0,0,0,3,1,90,17,0,0,1,0
4,ПРИЛЕП,1407,328.0,206.0,14,1,54,2,10,0,0,0,2,1,104,15,1,0,2,0
4,ПРИЛЕП,1408,747.0,465.0,23,0,173,3,2,1,0,0,4,6,213,33,2,0,7,0
4,ПРИЛЕП,1409,495.0,334.0,18,1,119,2,3,0,0,0,2,7,153,23,1,0,7,0
4,ПРИЛЕП,1410,782.0,501.0,33,0,208,2,4,0,0,4,2,15,217,30,1,0,2,0
4,ПРИЛЕП,1411,526.0,327.0,15,0,143,0,1,0,0,0,0,5,151,14,0,0,2,0
4,ПРИЛЕП,1412,580.0,376.0,20,0,123,1,4,1,0,0,0,6,198,19,2,0,3,0
4,ПРИЛЕП,1413,472.0,300.0,22,2,123,0,1,0,0,0,0,0,122,24,1,0,6,0
4,ПРИЛЕП,1414,797.0,491.0,23,0,192,5,3,2,0,0,2,9,224,26,3,0,2,0
4,ПРИЛЕП,1415,455.0,289.0,16,0,128,1,1,1,0,0,5,1,118,14,0,0,4,0
4,ПРИЛЕП,1416,534.0,349.0,19,0,170,0,0,0,0,0,0,4,148,9,2,0,2,0
4,ПРИЛЕП,1417,911.0,559.0,22,0,247,2,1,1,0,1,4,24,218,35,2,0,2,0
4,ПРИЛЕП,1418,434.0,270.0,22,1,113,2,3,1,0,0,0,6,112,8,1,0,1,0
4,ПРИЛЕП,1419,512.0,320.0,14,0,173,1,0,0,0,0,4,9,105,17,3,0,1,0
4,ПРИЛЕП,1420,907.0,574.0,30,0,227,0,3,0,0,0,3,11,277,20,0,0,2,0
4,ПРИЛЕП,1421,894.0,582.0,25,0,251,0,0,0,0,0,4,14,253,32,0,0,2,0
4,ПРИЛЕП,1422,11.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,ПРИЛЕП,1423,19.0,10.0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
4,ПРИЛЕП,1424,17.0,14.0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0
4,ПРИЛЕП,1425,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,ПРИЛЕП,1426,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,ПРИЛЕП,1427,97.0,45.0,1,0,38,1,0,0,0,0,0,0,4,1,0,0,0,0
4,ПРИЛЕП,1428,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ПРИЛЕП,1429,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,ПРИЛЕП,1430,9.0,1.0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
4,ПРИЛЕП,1431,34.0,28.0,3,0,14,1,0,0,0,0,0,0,8,2,0,0,0,0
4,ПРИЛЕП,1432,307.0,243.0,5,0,161,0,0,0,0,0,1,3,64,9,1,0,0,0
4,ПРИЛЕП,1433,29.0,17.0,0,0,11,0,0,0,0,0,0,1,4,2,1,0,0,0
4,ПРИЛЕП,1434,194.0,155.0,4,1,73,0,0,1,0,1,0,0,72,4,0,0,0,0
4,ПРИЛЕП,1435,165.0,91.0,3,0,51,0,0,0,0,0,0,1,38,8,0,0,0,0
4,ПРИЛЕП,1436,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ПРИЛЕП,1437,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ПРИЛЕП,1438,20.0,0.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
4,ПРИЛЕП,1439,68.0,41.0,1,0,24,0,0,0,0,0,0,0,17,0,2,0,1,0
4,ПРИЛЕП,1440,244.0,142.0,7,0,74,2,0,0,0,0,2,2,49,6,0,0,0,0
4,ПРИЛЕП,1441,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ПРИЛЕП,1442,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ПРИЛЕП,1443,875.0,560.0,26,1,242,0,2,1,0,2,2,7,241,35,2,0,2,0
4,ПРИЛЕП,1444,749.0,477.0,25,0,211,3,1,1,0,0,0,5,232,27,3,0,0,0
4,ПРИЛЕП,1445,670.0,437.0,18,1,239,3,1,1,0,0,1,3,156,12,0,0,2,0
4,ПРИЛЕП,1446,232.0,169.0,10,0,80,0,1,0,0,0,1,1,70,5,1,0,0,0
4,ПРИЛЕП,1447,575.0,401.0,7,0,210,0,0,0,0,2,1,9,160,12,2,0,4,0
4,ПРИЛЕП,1448,551.0,390.0,15,0,196,0,1,1,0,1,1,7,155,13,2,0,2,0
4,ПРИЛЕП,1449,203.0,150.0,2,0,90,1,0,0,0,0,0,0,56,1,0,0,0,0
4,ПРИЛЕП,1450,797.0,492.0,18,0,155,0,2,1,0,0,3,1,272,33,2,0,5,0
4,ПРИЛЕП,1451,315.0,212.0,12,2,62,0,0,1,0,0,2,6,108,12,0,0,7,0
4,ПРИЛЕП,1452,636.0,379.0,18,0,173,0,2,1,0,0,1,6,158,20,3,0,2,0
4,ПРИЛЕП,1453,604.0,384.0,19,0,202,5,2,0,0,1,3,5,145,12,2,0,0,0
4,ПРИЛЕП,1454,734.0,419.0,22,1,149,0,3,1,0,1,0,5,208,31,1,0,0,0
4,ПРИЛЕП,1455,455.0,305.0,13,0,126,2,1,0,0,0,1,3,133,23,1,0,2,0
4,ПРИЛЕП,1456,537.0,195.0,12,2,51,0,1,0,0,0,0,3,139,3,3,0,0,0
4,ПРИЛЕП,1456/1,535.0,218.0,5,0,55,2,0,2,0,3,0,0,166,1,0,0,1,0
4,ПРИЛЕП,1457,563.0,213.0,10,0,99,3,1,0,0,0,2,3,83,12,0,0,1,0
4,ПРИЛЕП,1494,983.0,653.0,42,0,278,0,0,4,0,12,0,1,311,10,3,0,0,0
4,ПРИЛЕП,1495,255.0,166.0,5,0,87,0,0,1,0,0,0,3,69,2,0,0,0,0
